date,symbol,transaction_type,qty,entry_price,initial_sl,entry_time,exit_price,sl_hit,pnl,sl_hit_time,sl_type,cumulative_pnl,cum_max,drawdown
2019-02-11,DAILY_TOTAL,,900,495.85,595.02,,540.75,,-6735.0,,Trailing,-6735.0,-6735.0,0.0
2019-02-12,DAILY_TOTAL,,900,498.95,598.74,,542.85,,-6585.0,,Trailing,-13320.0,-6735.0,-6585.0
2019-02-15,DAILY_TOTAL,,900,543.7,652.44,,652.85,,-16372.5,,Trailing,-29692.5,-6735.0,-22957.5
2019-02-18,DAILY_TOTAL,,900,619.0,742.8,,596.55,,3367.5,,Trailing,-26325.0,-6735.0,-19590.0
2019-02-19,DAILY_TOTAL,,900,539.1,646.92,,526.95,,1822.5,,Trailing,-24502.5,-6735.0,-17767.5
2019-02-20,DAILY_TOTAL,,900,488.05,585.66,,509.4,,-3202.5,,Trailing,-27705.0,-6735.0,-20970.0
2019-02-21,DAILY_TOTAL,,900,492.0,590.4,,432.3,,8955.0,,Trailing,-18750.0,-6735.0,-12015.0
2019-02-22,DAILY_TOTAL,,900,620.7,744.84,,577.75,,6442.5,,Trailing,-12307.5,-6735.0,-5572.5
2019-02-25,DAILY_TOTAL,,900,556.45,667.74,,483.15,,10995.0,,Trailing,-1312.5,-1312.5,0.0
2019-02-26,DAILY_TOTAL,,900,552.75,663.3,,560.95,,-1230.0,,Trailing,-2542.5,-1312.5,-1230.0
2019-02-27,DAILY_TOTAL,,900,525.55,630.66,,650.8,,-18787.5,,Trailing,-21330.0,-1312.5,-20017.5
2019-02-28,DAILY_TOTAL,,900,488.45,586.14,,457.4,,4657.5,,Trailing,-16672.5,-1312.5,-15360.0
2019-03-01,DAILY_TOTAL,,900,618.6,742.32,,614.5,,615.0,,Trailing,-16057.5,-1312.5,-14745.0
2019-03-05,DAILY_TOTAL,,900,530.15,636.18,,589.15,,-8850.0,,Trailing,-24907.5,-1312.5,-23595.0
2019-03-06,DAILY_TOTAL,,900,525.35,630.42,,467.25,,8715.0,,Trailing,-16192.5,-1312.5,-14880.0
2019-03-07,DAILY_TOTAL,,900,442.45,530.94,,421.7,,3112.5,,Trailing,-13080.0,-1312.5,-11767.5
2019-03-11,DAILY_TOTAL,,900,569.2,683.04,,504.5,,9705.0,,Trailing,-3375.0,-1312.5,-2062.5
2019-03-12,DAILY_TOTAL,,900,447.05,536.46,,441.75,,795.0,,Trailing,-2580.0,-1312.5,-1267.5
2019-03-13,DAILY_TOTAL,,900,474.5,569.4,,468.45,,907.5,,Trailing,-1672.5,-1312.5,-360.0
2019-03-14,DAILY_TOTAL,,900,463.85,556.62,,462.7,,172.5,,Trailing,-1500.0,-1312.5,-187.5
2019-03-15,DAILY_TOTAL,,900,564.45,677.34,,684.3,,-17977.5,,Trailing,-19477.5,-1312.5,-18165.0
2019-03-18,DAILY_TOTAL,,900,554.35,665.22,,502.75,,7740.0,,Trailing,-11737.5,-1312.5,-10425.0
2019-03-19,DAILY_TOTAL,,900,489.9,587.88,,420.25,,10447.5,,Trailing,-1290.0,-1290.0,0.0
2019-03-20,DAILY_TOTAL,,900,462.45,554.94,,409.45,,7950.0,,Trailing,6660.0,6660.0,0.0
2019-03-22,DAILY_TOTAL,,900,595.45,714.54,,693.4,,-14692.5,,Trailing,-8032.5,6660.0,-14692.5
2019-03-25,DAILY_TOTAL,,900,548.85,658.62,,551.5,,-397.5,,Trailing,-8430.0,6660.0,-15090.0
2019-03-26,DAILY_TOTAL,,900,520.5,624.6,,625.1,,-15690.0,,Trailing,-24120.0,6660.0,-30780.0
2019-03-27,DAILY_TOTAL,,900,490.0,588.0,,524.9,,-5235.0,,Trailing,-29355.0,6660.0,-36015.0
2019-03-28,DAILY_TOTAL,,900,444.7,533.64,,454.95,,-1537.5,,Trailing,-30892.5,6660.0,-37552.5
2019-03-29,DAILY_TOTAL,,900,659.0,790.8,,656.9,,315.0,,Trailing,-30577.5,6660.0,-37237.5
2019-04-01,DAILY_TOTAL,,900,648.3,777.96,,646.25,,307.5,,Trailing,-30270.0,6660.0,-36930.0
2019-04-02,DAILY_TOTAL,,900,547.0,656.4,,505.7,,6195.0,,Trailing,-24075.0,6660.0,-30735.0
2019-04-03,DAILY_TOTAL,,900,483.25,579.9,,562.6,,-11902.5,,Trailing,-35977.5,6660.0,-42637.5
2019-04-04,DAILY_TOTAL,,900,463.5,556.2,,417.3,,6930.0,,Trailing,-29047.5,6660.0,-35707.5
2019-04-05,DAILY_TOTAL,,900,562.75,675.3,,528.95,,5070.0,,Trailing,-23977.5,6660.0,-30637.5
2019-04-08,DAILY_TOTAL,,900,566.25,679.5,,566.8,,-82.5,,Trailing,-24060.0,6660.0,-30720.0
2019-04-09,DAILY_TOTAL,,900,449.85,539.82,,542.3,,-13867.5,,Trailing,-37927.5,6660.0,-44587.5
2019-04-10,DAILY_TOTAL,,900,490.2,588.24,,427.85,,9352.5,,Trailing,-28575.0,6660.0,-35235.0
2019-04-11,DAILY_TOTAL,,900,445.35,534.42,,411.45,,5085.0,,Trailing,-23490.0,6660.0,-30150.0
2019-04-12,DAILY_TOTAL,,900,571.9,686.28,,546.7,,3780.0,,Trailing,-19710.0,6660.0,-26370.0
2019-04-15,DAILY_TOTAL,,900,521.8,626.16,,512.95,,1327.5,,Trailing,-18382.5,6660.0,-25042.5
2019-04-16,DAILY_TOTAL,,900,467.35,560.82,,473.85,,-975.0,,Trailing,-19357.5,6660.0,-26017.5
2019-04-18,DAILY_TOTAL,,900,463.5,556.2,,428.5,,5250.0,,Trailing,-14107.5,6660.0,-20767.5
2019-04-22,DAILY_TOTAL,,900,560.0,672.0,,501.1,,8835.0,,Trailing,-5272.5,6660.0,-11932.5
2019-04-23,DAILY_TOTAL,,900,536.3,643.56,,452.2,,12615.0,,Trailing,7342.5,7342.5,0.0
2019-04-24,DAILY_TOTAL,,900,491.15,589.38,,543.45,,-7845.0,,Trailing,-502.5,7342.5,-7845.0
2019-04-25,DAILY_TOTAL,,900,423.15,507.78,,517.3,,-14122.5,,Trailing,-14625.0,7342.5,-21967.5
2019-04-26,DAILY_TOTAL,,900,516.15,619.38,,504.1,,1807.5,,Trailing,-12817.5,7342.5,-20160.0
2019-04-30,DAILY_TOTAL,,900,462.9,555.48,,444.55,,2752.5,,Trailing,-10065.0,7342.5,-17407.5
2019-05-02,DAILY_TOTAL,,900,447.3,536.76,,426.6,,3105.0,,Trailing,-6960.0,7342.5,-14302.5
2019-05-03,DAILY_TOTAL,,900,547.55,657.06,,577.3,,-4462.5,,Trailing,-11422.5,7342.5,-18765.0
2019-05-06,DAILY_TOTAL,,900,542.8,651.36,,535.2,,1140.0,,Trailing,-10282.5,7342.5,-17625.0
2019-05-07,DAILY_TOTAL,,900,516.7,620.04,,509.05,,1147.5,,Trailing,-9135.0,7342.5,-16477.5
2019-05-09,DAILY_TOTAL,,900,458.95,550.74,,460.05,,-165.0,,Trailing,-9300.0,7342.5,-16642.5
2019-05-10,DAILY_TOTAL,,900,662.75,795.3,,673.0,,-1537.5,,Trailing,-10837.5,7342.5,-18180.0
2019-05-13,DAILY_TOTAL,,900,721.75,866.1,,596.75,,18750.0,,Trailing,7912.5,7912.5,0.0
2019-05-14,DAILY_TOTAL,,900,640.25,768.3,,771.9,,-19747.5,,Trailing,-11835.0,7912.5,-19747.5
2019-05-15,DAILY_TOTAL,,900,540.15,648.18,,515.45,,3705.0,,Trailing,-8130.0,7912.5,-16042.5
2019-05-16,DAILY_TOTAL,,900,448.8,538.56,,543.8,,-14250.0,,Trailing,-22380.0,7912.5,-30292.5
2019-05-17,DAILY_TOTAL,,900,1506.2,1807.44,,1581.3,,-11265.0,,Trailing,-33645.0,7912.5,-41557.5
2019-05-20,DAILY_TOTAL,,900,1194.25,1433.1,,1146.75,,7125.0,,Trailing,-26520.0,7912.5,-34432.5
2019-05-21,DAILY_TOTAL,,900,1314.3,1577.16,,1386.1,,-10770.0,,Trailing,-37290.0,7912.5,-45202.5
2019-05-22,DAILY_TOTAL,,900,1283.6,1540.32,,1298.3,,-2205.0,,Trailing,-39495.0,7912.5,-47407.5
2019-05-23,DAILY_TOTAL,,900,891.55,1069.86,,878.95,,1890.0,,Trailing,-37605.0,7912.5,-45517.5
2019-05-24,DAILY_TOTAL,,900,832.55,999.06,,693.8,,20812.5,,Trailing,-16792.5,7912.5,-24705.0
2019-05-27,DAILY_TOTAL,,900,610.4,732.48,,618.55,,-1222.5,,Trailing,-18015.0,7912.5,-25927.5
2019-05-29,DAILY_TOTAL,,900,524.0,628.8,,470.65,,8002.5,,Trailing,-10012.5,7912.5,-17925.0
2019-05-30,DAILY_TOTAL,,900,468.7,562.44,,399.25,,10417.5,,Trailing,405.0,7912.5,-7507.5
2019-05-31,DAILY_TOTAL,,900,668.95,802.74,,669.8,,-127.5,,Trailing,277.5,7912.5,-7635.0
2019-06-03,DAILY_TOTAL,,900,626.15,751.38,,574.3,,7777.5,,Trailing,8055.0,8055.0,0.0
2019-06-04,DAILY_TOTAL,,900,464.45,557.34,,558.6,,-14122.5,,Trailing,-6067.5,8055.0,-14122.5
2019-06-06,DAILY_TOTAL,,900,480.4,576.48,,523.95,,-6532.5,,Trailing,-12600.0,8055.0,-20655.0
2019-06-07,DAILY_TOTAL,,900,587.5,705.0,,609.4,,-3285.0,,Trailing,-15885.0,8055.0,-23940.0
2019-06-10,DAILY_TOTAL,,900,547.95,657.54,,573.15,,-3780.0,,Trailing,-19665.0,8055.0,-27720.0
2019-06-11,DAILY_TOTAL,,900,532.75,639.3,,480.25,,7875.0,,Trailing,-11790.0,8055.0,-19845.0
2019-06-12,DAILY_TOTAL,,900,499.75,599.7,,459.05,,6105.0,,Trailing,-5685.0,8055.0,-13740.0
2019-06-13,DAILY_TOTAL,,900,440.55,528.66,,475.5,,-5242.5,,Trailing,-10927.5,8055.0,-18982.5
2019-06-14,DAILY_TOTAL,,900,537.4,644.88,,606.7,,-10395.0,,Trailing,-21322.5,8055.0,-29377.5
2019-06-17,DAILY_TOTAL,,900,551.4,661.68,,609.95,,-8782.5,,Trailing,-30105.0,8055.0,-38160.0
2019-06-18,DAILY_TOTAL,,900,528.5,634.2,,521.25,,1087.5,,Trailing,-29017.5,8055.0,-37072.5
2019-06-19,DAILY_TOTAL,,900,495.5,594.6,,597.0,,-15225.0,,Trailing,-44242.5,8055.0,-52297.5
2019-06-21,DAILY_TOTAL,,900,632.95,759.54,,609.85,,3465.0,,Trailing,-40777.5,8055.0,-48832.5
2019-06-24,DAILY_TOTAL,,900,579.4,695.28,,563.85,,2332.5,,Trailing,-38445.0,8055.0,-46500.0
2019-06-25,DAILY_TOTAL,,900,569.55,683.46,,654.0,,-12667.5,,Trailing,-51112.5,8055.0,-59167.5
2019-06-26,DAILY_TOTAL,,900,507.95,609.54,,482.55,,3810.0,,Trailing,-47302.5,8055.0,-55357.5
2019-06-27,DAILY_TOTAL,,900,434.65,521.58,,464.45,,-4470.0,,Trailing,-51772.5,8055.0,-59827.5
2019-06-28,DAILY_TOTAL,,900,627.75,753.3,,637.15,,-1410.0,,Trailing,-53182.5,8055.0,-61237.5
2019-07-01,DAILY_TOTAL,,900,579.35,695.22,,544.6,,5212.5,,Trailing,-47970.0,8055.0,-56025.0
2019-07-02,DAILY_TOTAL,,900,539.85,647.82,,523.95,,2385.0,,Trailing,-45585.0,8055.0,-53640.0
2019-07-03,DAILY_TOTAL,,900,489.35,587.22,,463.6,,3862.5,,Trailing,-41722.5,8055.0,-49777.5
2019-07-04,DAILY_TOTAL,,900,438.9,526.68,,422.3,,2490.0,,Trailing,-39232.5,8055.0,-47287.5
2019-07-05,DAILY_TOTAL,,900,678.0,813.6,,790.05,,-16807.5,,Trailing,-56040.0,8055.0,-64095.0
2019-07-08,DAILY_TOTAL,,900,542.1,650.52,,653.65,,-16732.5,,Trailing,-72772.5,8055.0,-80827.5
2019-07-09,DAILY_TOTAL,,900,553.65,664.38,,530.6,,3457.5,,Trailing,-69315.0,8055.0,-77370.0
2019-07-10,DAILY_TOTAL,,900,525.35,630.42,,447.35,,11700.0,,Trailing,-57615.0,8055.0,-65670.0
2019-07-11,DAILY_TOTAL,,900,451.9,542.28,,437.85,,2107.5,,Trailing,-55507.5,8055.0,-63562.5
2019-07-12,DAILY_TOTAL,,900,561.35,673.62,,613.8,,-7867.5,,Trailing,-63375.0,8055.0,-71430.0
2019-07-15,DAILY_TOTAL,,900,492.3,590.76,,492.1,,30.0,,Trailing,-63345.0,8055.0,-71400.0
2019-07-16,DAILY_TOTAL,,900,487.3,584.76,,497.35,,-1507.5,,Trailing,-64852.5,8055.0,-72907.5
2019-07-17,DAILY_TOTAL,,900,490.35,588.42,,448.55,,6270.0,,Trailing,-58582.5,8055.0,-66637.5
2019-07-18,DAILY_TOTAL,,900,428.85,514.62,,448.75,,-2985.0,,Trailing,-61567.5,8055.0,-69622.5
2019-07-19,DAILY_TOTAL,,900,557.3,668.76,,678.05,,-18112.5,,Trailing,-79680.0,8055.0,-87735.0
2019-07-22,DAILY_TOTAL,,900,487.45,584.94,,589.35,,-15285.0,,Trailing,-94965.0,8055.0,-103020.0
2019-07-23,DAILY_TOTAL,,900,498.35,598.02,,520.35,,-3300.0,,Trailing,-98265.0,8055.0,-106320.0
2019-07-24,DAILY_TOTAL,,900,500.45,600.54,,504.8,,-652.5,,Trailing,-98917.5,8055.0,-106972.5
2019-07-25,DAILY_TOTAL,,900,439.85,527.82,,464.75,,-3735.0,,Trailing,-102652.5,8055.0,-110707.5
2019-07-26,DAILY_TOTAL,,900,600.15,720.18,,625.85,,-3855.0,,Trailing,-106507.5,8055.0,-114562.5
2019-07-29,DAILY_TOTAL,,900,595.5,714.6,,574.8,,3105.0,,Trailing,-103402.5,8055.0,-111457.5
2019-07-30,DAILY_TOTAL,,900,517.5,621.0,,624.0,,-15975.0,,Trailing,-119377.5,8055.0,-127432.5
2019-07-31,DAILY_TOTAL,,900,547.0,656.4,,545.6,,210.0,,Trailing,-119167.5,8055.0,-127222.5
2019-08-01,DAILY_TOTAL,,900,449.85,539.82,,431.15,,2805.0,,Trailing,-116362.5,8055.0,-124417.5
2019-08-02,DAILY_TOTAL,,900,734.8,881.76,,755.6,,-3120.0,,Trailing,-119482.5,8055.0,-127537.5
2019-08-05,DAILY_TOTAL,,900,615.65,738.78,,693.7,,-11707.5,,Trailing,-131190.0,8055.0,-139245.0
2019-08-06,DAILY_TOTAL,,900,652.8,783.36,,594.95,,8677.5,,Trailing,-122512.5,8055.0,-130567.5
2019-08-07,DAILY_TOTAL,,900,578.75,694.5,,596.05,,-2595.0,,Trailing,-125107.5,8055.0,-133162.5
2019-08-08,DAILY_TOTAL,,900,499.85,599.82,,496.65,,480.0,,Trailing,-124627.5,8055.0,-132682.5
2019-08-09,DAILY_TOTAL,,900,666.15,799.38,,613.8,,7852.5,,Trailing,-116775.0,8055.0,-124830.0
2019-08-13,DAILY_TOTAL,,900,585.75,702.9,,616.3,,-4582.5,,Trailing,-121357.5,8055.0,-129412.5
2019-08-14,DAILY_TOTAL,,900,483.7,580.44,,529.0,,-6795.0,,Trailing,-128152.5,8055.0,-136207.5
2019-08-19,DAILY_TOTAL,,900,626.05,751.26,,621.5,,682.5,,Trailing,-127470.0,8055.0,-135525.0
2019-08-20,DAILY_TOTAL,,900,591.05,709.26,,573.75,,2595.0,,Trailing,-124875.0,8055.0,-132930.0
2019-08-21,DAILY_TOTAL,,900,505.75,606.9,,508.3,,-382.5,,Trailing,-125257.5,8055.0,-133312.5
2019-08-22,DAILY_TOTAL,,900,387.8,465.36,,317.15,,10597.5,,Trailing,-114660.0,8055.0,-122715.0
2019-08-23,DAILY_TOTAL,,900,801.85,962.22,,829.7,,-4177.5,,Trailing,-118837.5,8055.0,-126892.5
2019-08-26,DAILY_TOTAL,,900,616.2,739.44,,748.0,,-19770.0,,Trailing,-138607.5,8055.0,-146662.5
2019-08-27,DAILY_TOTAL,,900,590.7,708.84,,531.65,,8857.5,,Trailing,-129750.0,8055.0,-137805.0
2019-08-28,DAILY_TOTAL,,900,530.25,636.3,,492.3,,5692.5,,Trailing,-124057.5,8055.0,-132112.5
2019-08-29,DAILY_TOTAL,,900,450.05,540.06,,447.95,,315.0,,Trailing,-123742.5,8055.0,-131797.5
2019-08-30,DAILY_TOTAL,,900,724.05,868.86,,816.15,,-13815.0,,Trailing,-137557.5,8055.0,-145612.5
2019-09-03,DAILY_TOTAL,,900,629.7,755.64,,534.25,,14317.5,,Trailing,-123240.0,8055.0,-131295.0
2019-09-04,DAILY_TOTAL,,900,610.1,732.12,,513.0,,14565.0,,Trailing,-108675.0,8055.0,-116730.0
2019-09-05,DAILY_TOTAL,,900,512.9,615.48,,453.5,,8910.0,,Trailing,-99765.0,8055.0,-107820.0
2019-09-06,DAILY_TOTAL,,900,684.8,821.76,,636.1,,7305.0,,Trailing,-92460.0,8055.0,-100515.0
2019-09-09,DAILY_TOTAL,,900,577.9,693.48,,604.1,,-3930.0,,Trailing,-96390.0,8055.0,-104445.0
2019-09-11,DAILY_TOTAL,,900,524.25,629.1,,467.8,,8467.5,,Trailing,-87922.5,8055.0,-95977.5
2019-09-12,DAILY_TOTAL,,900,479.85,575.82,,497.95,,-2715.0,,Trailing,-90637.5,8055.0,-98692.5
2019-09-13,DAILY_TOTAL,,900,608.6,730.32,,593.35,,2287.5,,Trailing,-88350.0,8055.0,-96405.0
2019-09-16,DAILY_TOTAL,,900,617.6,741.12,,554.15,,9517.5,,Trailing,-78832.5,8055.0,-86887.5
2019-09-17,DAILY_TOTAL,,900,533.8,640.56,,523.1,,1605.0,,Trailing,-77227.5,8055.0,-85282.5
2019-09-18,DAILY_TOTAL,,900,566.5,679.8,,508.75,,8662.5,,Trailing,-68565.0,8055.0,-76620.0
2019-09-19,DAILY_TOTAL,,900,466.2,559.44,,508.8,,-6390.0,,Trailing,-74955.0,8055.0,-83010.0
2019-09-20,DAILY_TOTAL,,900,695.2,834.24,,841.95,,-22012.5,,Trailing,-96967.5,8055.0,-105022.5
2019-09-23,DAILY_TOTAL,,900,747.65,897.18,,923.75,,-26415.0,,Trailing,-123382.5,8055.0,-131437.5
2019-09-24,DAILY_TOTAL,,900,669.85,803.82,,760.6,,-13612.5,,Trailing,-136995.0,8055.0,-145050.0
2019-09-25,DAILY_TOTAL,,900,592.05,710.46,,507.45,,12690.0,,Trailing,-124305.0,8055.0,-132360.0
2019-09-26,DAILY_TOTAL,,900,475.8,570.96,,471.75,,607.5,,Trailing,-123697.5,8055.0,-131752.5
2019-09-27,DAILY_TOTAL,,900,705.55,846.66,,712.45,,-1035.0,,Trailing,-124732.5,8055.0,-132787.5
2019-09-30,DAILY_TOTAL,,900,678.9,814.68,,577.15,,15262.5,,Trailing,-109470.0,8055.0,-117525.0
2019-10-01,DAILY_TOTAL,,900,599.45,719.34,,765.6,,-24922.5,,Trailing,-134392.5,8055.0,-142447.5
2019-10-03,DAILY_TOTAL,,900,503.35,604.02,,519.0,,-2347.5,,Trailing,-136740.0,8055.0,-144795.0
2019-10-04,DAILY_TOTAL,,900,753.7,904.44,,878.4,,-18705.0,,Trailing,-155445.0,8055.0,-163500.0
2019-10-07,DAILY_TOTAL,,900,632.8,759.36,,607.9,,3735.0,,Trailing,-151710.0,8055.0,-159765.0
2019-10-09,DAILY_TOTAL,,900,572.55,687.06,,693.2,,-18097.5,,Trailing,-169807.5,8055.0,-177862.5
2019-10-10,DAILY_TOTAL,,900,466.4,559.68,,466.65,,-37.5,,Trailing,-169845.0,8055.0,-177900.0
2019-10-11,DAILY_TOTAL,,900,717.7,861.24,,709.75,,1192.5,,Trailing,-168652.5,8055.0,-176707.5
2019-10-14,DAILY_TOTAL,,900,622.45,746.94,,704.5,,-12307.5,,Trailing,-180960.0,8055.0,-189015.0
2019-10-15,DAILY_TOTAL,,900,546.35,655.62,,588.8,,-6367.5,,Trailing,-187327.5,8055.0,-195382.5
2019-10-16,DAILY_TOTAL,,900,535.15,642.18,,484.0,,7672.5,,Trailing,-179655.0,8055.0,-187710.0
2019-10-17,DAILY_TOTAL,,900,497.7,597.24,,357.55,,21022.5,,Trailing,-158632.5,8055.0,-166687.5
2019-10-18,DAILY_TOTAL,,900,620.2,744.24,,698.15,,-11692.5,,Trailing,-170325.0,8055.0,-178380.0
2019-10-22,DAILY_TOTAL,,900,651.95,782.34,,639.75,,1830.0,,Trailing,-168495.0,8055.0,-176550.0
2019-10-23,DAILY_TOTAL,,900,498.9,598.68,,507.55,,-1297.5,,Trailing,-169792.5,8055.0,-177847.5
2019-10-24,DAILY_TOTAL,,900,445.05,534.06,,545.65,,-15090.0,,Trailing,-184882.5,8055.0,-192937.5
2019-10-25,DAILY_TOTAL,,900,675.1,810.12,,602.45,,10897.5,,Trailing,-173985.0,8055.0,-182040.0
2019-10-29,DAILY_TOTAL,,900,488.0,585.6,,593.8,,-15870.0,,Trailing,-189855.0,8055.0,-197910.0
2019-10-30,DAILY_TOTAL,,900,562.25,674.7,,500.0,,9337.5,,Trailing,-180517.5,8055.0,-188572.5
2019-10-31,DAILY_TOTAL,,900,476.2,571.44,,487.4,,-1680.0,,Trailing,-182197.5,8055.0,-190252.5
2019-11-01,DAILY_TOTAL,,900,724.15,868.98,,613.55,,16590.0,,Trailing,-165607.5,8055.0,-173662.5
2019-11-04,DAILY_TOTAL,,900,557.35,668.82,,591.95,,-5190.0,,Trailing,-170797.5,8055.0,-178852.5
2019-11-05,DAILY_TOTAL,,900,573.95,688.74,,555.65,,2745.0,,Trailing,-168052.5,8055.0,-176107.5
2019-11-06,DAILY_TOTAL,,900,549.8,659.76,,547.4,,360.0,,Trailing,-167692.5,8055.0,-175747.5
2019-11-07,DAILY_TOTAL,,900,477.25,572.7,,430.35,,7035.0,,Trailing,-160657.5,8055.0,-168712.5
2019-11-08,DAILY_TOTAL,,900,609.35,731.22,,653.6,,-6637.5,,Trailing,-167295.0,8055.0,-175350.0
2019-11-11,DAILY_TOTAL,,900,548.05,657.66,,549.4,,-202.5,,Trailing,-167497.5,8055.0,-175552.5
2019-11-13,DAILY_TOTAL,,900,510.25,612.3,,497.3,,1942.5,,Trailing,-165555.0,8055.0,-173610.0
2019-11-14,DAILY_TOTAL,,900,481.35,577.62,,488.75,,-1110.0,,Trailing,-166665.0,8055.0,-174720.0
2019-11-15,DAILY_TOTAL,,900,619.5,743.4,,577.8,,6255.0,,Trailing,-160410.0,8055.0,-168465.0
2019-11-18,DAILY_TOTAL,,900,562.8,675.36,,563.0,,-30.0,,Trailing,-160440.0,8055.0,-168495.0
2019-11-19,DAILY_TOTAL,,900,541.5,649.8,,539.5,,300.0,,Trailing,-160140.0,8055.0,-168195.0
2019-11-20,DAILY_TOTAL,,900,551.25,661.5,,483.05,,10230.0,,Trailing,-149910.0,8055.0,-157965.0
2019-11-21,DAILY_TOTAL,,900,472.0,566.4,,457.95,,2107.5,,Trailing,-147802.5,8055.0,-155857.5
2019-11-22,DAILY_TOTAL,,900,614.4,737.28,,604.5,,1485.0,,Trailing,-146317.5,8055.0,-154372.5
2019-11-25,DAILY_TOTAL,,900,495.2,594.24,,596.15,,-15142.5,,Trailing,-161460.0,8055.0,-169515.0
2019-11-26,DAILY_TOTAL,,900,556.4,667.68,,495.6,,9120.0,,Trailing,-152340.0,8055.0,-160395.0
2019-11-27,DAILY_TOTAL,,900,499.55,599.46,,450.6,,7342.5,,Trailing,-144997.5,8055.0,-153052.5
2019-11-28,DAILY_TOTAL,,900,468.55,562.26,,394.6,,11092.5,,Trailing,-133905.0,8055.0,-141960.0
2019-11-29,DAILY_TOTAL,,900,574.35,689.22,,581.2,,-1027.5,,Trailing,-134932.5,8055.0,-142987.5
2019-12-02,DAILY_TOTAL,,900,569.1,682.92,,570.95,,-277.5,,Trailing,-135210.0,8055.0,-143265.0
2019-12-03,DAILY_TOTAL,,900,511.25,613.5,,492.7,,2782.5,,Trailing,-132427.5,8055.0,-140482.5
2019-12-04,DAILY_TOTAL,,900,440.35,528.42,,539.25,,-14835.0,,Trailing,-147262.5,8055.0,-155317.5
2019-12-05,DAILY_TOTAL,,900,462.95,555.54,,478.75,,-2370.0,,Trailing,-149632.5,8055.0,-157687.5
2019-12-06,DAILY_TOTAL,,900,570.15,684.18,,684.85,,-17205.0,,Trailing,-166837.5,8055.0,-174892.5
2019-12-09,DAILY_TOTAL,,900,562.55,675.06,,548.6,,2092.5,,Trailing,-164745.0,8055.0,-172800.0
2019-12-10,DAILY_TOTAL,,900,532.1,638.52,,521.95,,1522.5,,Trailing,-163222.5,8055.0,-171277.5
2019-12-11,DAILY_TOTAL,,900,509.05,610.86,,475.9,,4972.5,,Trailing,-158250.0,8055.0,-166305.0
2019-12-12,DAILY_TOTAL,,900,447.75,537.3,,428.0,,2962.5,,Trailing,-155287.5,8055.0,-163342.5
2019-12-13,DAILY_TOTAL,,900,565.1,678.12,,549.85,,2287.5,,Trailing,-153000.0,8055.0,-161055.0
2019-12-16,DAILY_TOTAL,,900,571.1,685.32,,571.5,,-60.0,,Trailing,-153060.0,8055.0,-161115.0
2019-12-17,DAILY_TOTAL,,900,545.25,654.3,,533.75,,1725.0,,Trailing,-151335.0,8055.0,-159390.0
2019-12-18,DAILY_TOTAL,,900,513.9,616.68,,451.3,,9390.0,,Trailing,-141945.0,8055.0,-150000.0
2019-12-19,DAILY_TOTAL,,900,486.95,584.34,,430.75,,8430.0,,Trailing,-133515.0,8055.0,-141570.0
2019-12-20,DAILY_TOTAL,,900,564.5,677.4,,548.4,,2415.0,,Trailing,-131100.0,8055.0,-139155.0
2019-12-23,DAILY_TOTAL,,900,546.75,656.1,,489.95,,8520.0,,Trailing,-122580.0,8055.0,-130635.0
2019-12-24,DAILY_TOTAL,,900,483.05,579.66,,500.85,,-2670.0,,Trailing,-125250.0,8055.0,-133305.0
2019-12-26,DAILY_TOTAL,,900,452.0,542.4,,474.15,,-3322.5,,Trailing,-128572.5,8055.0,-136627.5
2019-12-27,DAILY_TOTAL,,900,552.3,662.76,,622.05,,-10462.5,,Trailing,-139035.0,8055.0,-147090.0
2019-12-30,DAILY_TOTAL,,900,508.6,610.32,,498.1,,1575.0,,Trailing,-137460.0,8055.0,-145515.0
2019-12-31,DAILY_TOTAL,,900,496.45,595.74,,513.05,,-2490.0,,Trailing,-139950.0,8055.0,-148005.0
2020-01-01,DAILY_TOTAL,,900,471.8,566.16,,453.3,,2775.0,,Trailing,-137175.0,8055.0,-145230.0
2020-01-02,DAILY_TOTAL,,900,443.0,531.6,,485.55,,-6382.5,,Trailing,-143557.5,8055.0,-151612.5
2020-01-03,DAILY_TOTAL,,900,536.75,644.1,,558.9,,-3322.5,,Trailing,-146880.0,8055.0,-154935.0
2020-01-06,DAILY_TOTAL,,900,575.8,690.96,,693.7,,-17685.0,,Trailing,-164565.0,8055.0,-172620.0
2020-01-07,DAILY_TOTAL,,900,550.75,660.9,,592.65,,-6285.0,,Trailing,-170850.0,8055.0,-178905.0
2020-01-08,DAILY_TOTAL,,900,570.1,684.12,,583.6,,-2025.0,,Trailing,-172875.0,8055.0,-180930.0
2020-01-09,DAILY_TOTAL,,900,489.6,587.52,,439.9,,7455.0,,Trailing,-165420.0,8055.0,-173475.0
2020-01-10,DAILY_TOTAL,,900,599.65,719.58,,630.45,,-4620.0,,Trailing,-170040.0,8055.0,-178095.0
2020-01-13,DAILY_TOTAL,,900,563.05,675.66,,574.25,,-1680.0,,Trailing,-171720.0,8055.0,-179775.0
2020-01-14,DAILY_TOTAL,,900,537.9,645.48,,511.25,,3997.5,,Trailing,-167722.5,8055.0,-175777.5
2020-01-15,DAILY_TOTAL,,900,506.1,607.32,,491.3,,2220.0,,Trailing,-165502.5,8055.0,-173557.5
